system:index,AOT,AOT_RETRIEVAL_ACCURACY,AOT_RETRIEVAL_METHOD,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BOA_ADD_OFFSET_B1,BOA_ADD_OFFSET_B10,BOA_ADD_OFFSET_B11,BOA_ADD_OFFSET_B12,BOA_ADD_OFFSET_B2,BOA_ADD_OFFSET_B3,BOA_ADD_OFFSET_B4,BOA_ADD_OFFSET_B5,BOA_ADD_OFFSET_B6,BOA_ADD_OFFSET_B7,BOA_ADD_OFFSET_B8,BOA_ADD_OFFSET_B8A,BOA_ADD_OFFSET_B9,CLOUDY_PIXEL_OVER_LAND_PERCENTAGE,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,DATASTRIP_ID,DATATAKE_IDENTIFIER,DATATAKE_TYPE,DEGRADED_MSI_DATA_PERCENTAGE,FORMAT_CORRECTNESS,GENERAL_QUALITY,GENERATION_TIME,GEOMETRIC_QUALITY,GRANULE_ID,GRANULE_MEAN_AOT,GRANULE_MEAN_WV,HIGH_PROBA_CLOUDS_PERCENTAGE,L2A_QUALITY,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B10,MEAN_INCIDENCE_ZENITH_ANGLE_B11,MEAN_INCIDENCE_ZENITH_ANGLE_B12,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_INCIDENCE_ZENITH_ANGLE_B7,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,MGRS_TILE,MSK_CLDPRB,MSK_SNWPRB,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,OZONE_SOURCE,OZONE_VALUE,PROCESSING_BASELINE,PRODUCT_ID,QA10,QA20,QA60,RADIATIVE_TRANSFER_ACCURACY,RADIOMETRIC_QUALITY,REFLECTANCE_CONVERSION_CORRECTION,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SCL,SENSING_ORBIT_DIRECTION,SENSING_ORBIT_NUMBER,SENSOR_QUALITY,SNOW_ICE_PERCENTAGE,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B10,SOLAR_IRRADIANCE_B11,SOLAR_IRRADIANCE_B12,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B3,SOLAR_IRRADIANCE_B4,SOLAR_IRRADIANCE_B5,SOLAR_IRRADIANCE_B6,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B8,SOLAR_IRRADIANCE_B8A,SOLAR_IRRADIANCE_B9,SPACECRAFT_NAME,TCI_B,TCI_G,TCI_R,THIN_CIRRUS_PERCENTAGE,UNCLASSIFIED_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,WVP,ndvi,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_end,system:time_start,system:version,.geo
20220608T020659_20220608T021306_T52SBB_20220608T020659_20220608T021306_T52SBB,210.000000000002,0.0,CAMS,1558.8539729688089,1325.6304630458078,1293.0213717116724,1557.1875027773547,1429.3719988586495,1366.977457542331,1369.0224432232533,1363.3676516594514,1364.3158909271142,1363.574381379009,1363.5401513057445,1301.531472802859,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,8.700622,8.700622,0.0,0.0,S2B_OPER_MSI_L2A_DS_2BPS_20220608T110718_S20220608T021306_N04.00,GS2B_20220608T020659_027442_N04.00,INS-NOBS,0.0,PASSED,PASSED,1.654686438E12,PASSED,L2A_T52SBB_A027442_20220608T021306,0.213154,1.81594,3.542672,PASSED,111.698396762578,107.734782421894,109.446612683292,111.168348698728,105.260394204296,106.716870743165,108.050952419182,108.779915657895,109.507364261948,110.230781847056,105.988537443022,110.942095815401,112.42479364216,11.3013150901802,11.2073125914784,11.2412655704017,11.2739964611695,11.1868619589471,11.2030036829336,11.2240435189285,11.2380907669499,11.2426547627484,11.2601733785105,11.1940442447053,11.2791638089195,11.3244647983068,116.641927740889,19.346250726833,5.157949,52SBB,0.0,0.0,91.117519,0.096519,AUX_ECMWFT,333.429166,04.00,S2B_MSIL2A_20220608T020659_N0400_R103_T52SBB_20220608T110718,0.0,0.0,0.0,0.0,PASSED,0.971731083172275,0.0,5.999999999999972,DESCENDING,103.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,55.999999999999936,43.99999999999994,38.99999999999985,0.0,0.0,0.017668,91.185194,0.0,1816.000028021379,-0.00569221041912549,137346336,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60, ndvi]",<Element>,"LinearRing(126.9766413485434,32.433031628614266, 126.97664429943428,32.433046493143806, 126.9671327130616,32.854335415696774, 126.95742106114494,33.27558579799654, 126.95737637616918,33.27562658766739, 126.95733579070885,33.27567439371325, 126.95688205192756,33.27566694993453, 126.9568407282702,33.275635283299295, 126.9567884997254,33.2756181780548, 126.95677923468921,33.27559704320131, 126.95440554294224,33.26690082154377, 126.93664181678493,33.20059750355183, 126.84057308162609,32.839159680032225, 126.74519969632281,32.477661358560596, 126.73878963532462,32.45319731665065, 126.73296350900306,32.43089729486149, 126.73301342919821,32.428903399585174, 126.73305775698752,32.42886274164855, 126.73309813719558,32.42881490534486, 126.97653954273422,32.43296238639347, 126.97658790460973,32.43299969900968, 126.9766413485434,32.433031628614266)",COPERNICUS/S2_SR/20220608T020659_20220608T021306_T52SBB,1.65465471586E12,1.65465471586E12,1654804617492035,"{""type"":""Polygon"",""coordinates"":[[[126.9766413485434,32.433031628614266],[126.97664429943428,32.433046493143806],[126.9671327130616,32.854335415696774],[126.95742106114494,33.27558579799654],[126.95737637616918,33.27562658766739],[126.95733579070885,33.27567439371325],[126.95688205192756,33.27566694993454],[126.9568407282702,33.275635283299295],[126.9567884997254,33.275618178054806],[126.95677923468921,33.27559704320131],[126.95440554294224,33.26690082154377],[126.93664181678493,33.20059750355184],[126.84057308162609,32.839159680032225],[126.74519969632281,32.477661358560596],[126.73878963532462,32.45319731665065],[126.73296350900306,32.43089729486149],[126.73301342919821,32.428903399585174],[126.73305775698752,32.42886274164855],[126.73309813719558,32.42881490534486],[126.97653954273422,32.43296238639347],[126.97658790460973,32.43299969900968],[126.9766413485434,32.433031628614266]]]}"
20220608T020659_20220608T021306_T52SBB_20220608T020659_20220608T021306_T52SCB,210.0000000000028,0.0,CAMS,1560.031612424168,1326.1690297962189,1293.4678206877609,1557.2158111657138,1429.7405384984952,1367.6816767223077,1370.405943358471,1363.8506054009972,1365.1277397976016,1364.228296478503,1363.6907767894143,1302.921407535058,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,8.064631,8.064631,0.0,0.0,S2B_OPER_MSI_L2A_DS_2BPS_20220608T110718_S20220608T021306_N04.00,GS2B_20220608T020659_027442_N04.00,INS-NOBS,0.011,PASSED,PASSED,1.654686438E12,PASSED,L2A_T52SCB_A027442_20220608T021306,0.20345,1.819995,1.795977,PASSED,104.860267571004,104.655045543816,104.729526404908,104.808646533474,104.371910919808,104.482695027161,104.607645228663,104.617436415702,104.648901590718,104.712173555139,104.44220401123,104.750770592411,104.884447297107,7.59581661400768,7.43061741638553,7.49277923768875,7.56936305179178,7.36629386807159,7.40246363353692,7.43459595987012,7.46467245547214,7.49250777834378,7.52253751633323,7.37979154944037,7.55965545536181,7.63574317851592,118.457157760656,18.568029458847,2.282582,52SCB,0.0,0.0,3.212992,0.024561,AUX_ECMWFT,332.732785,04.00,S2B_MSIL2A_20220608T020659_N0400_R103_T52SCB_20220608T110718,0.0,0.0,0.0,0.0,PASSED,0.971731083172275,0.0,6.000000000000038,DESCENDING,103.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,57.39864080868731,44.999999999999964,38.99999999999995,3.986072,0.0,5.83E-4,91.910225,0.0,1816.0000417099284,-0.005636340135459104,1430350598,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60, ndvi]",<Element>,"LinearRing(126.87276229864752,32.431254705843024, 126.87277986493403,32.431252246772324, 128.04018823874617,32.445561677264024, 128.0402370062068,32.44559858323369, 128.04029077955832,32.44563009881858, 128.0402940091877,32.4456448991124, 128.03498162675982,32.940735238078155, 128.02953760521902,33.43577792424531, 128.02949335228806,33.4358190817262, 128.02945321776195,33.435867318745245, 126.99665548143865,33.423482926211605, 126.99662089991635,33.42345651296412, 126.99657459998525,33.423450475347146, 126.99656009539903,33.423431504603904, 126.99593483845901,33.42233034206773, 126.97870595939945,33.358196459026644, 126.95736005999693,33.27831147141396, 126.87350483997723,32.96308922788054, 126.86116254445614,32.91579462941554, 126.87268004896987,32.43134057601629, 126.87272437515487,32.43129979803207, 126.87276229864752,32.431254705843024)",COPERNICUS/S2_SR/20220608T020659_20220608T021306_T52SCB,1.654654710084E12,1.654654710084E12,1654799451802321,"{""type"":""Polygon"",""coordinates"":[[[126.87276229864752,32.43125470584303],[126.87277986493403,32.431252246772324],[128.04018823874617,32.445561677264024],[128.0402370062068,32.44559858323369],[128.04029077955832,32.44563009881858],[128.0402940091877,32.44564489911241],[128.03498162675982,32.940735238078155],[128.02953760521902,33.43577792424531],[128.02949335228806,33.4358190817262],[128.02945321776198,33.435867318745245],[126.99665548143865,33.423482926211605],[126.99662089991635,33.42345651296412],[126.99657459998525,33.42345047534714],[126.99656009539903,33.423431504603904],[126.99593483845901,33.422330342067724],[126.97870595939945,33.35819645902665],[126.95736005999693,33.27831147141396],[126.87350483997723,32.96308922788054],[126.86116254445614,32.91579462941554],[126.87268004896987,32.43134057601628],[126.87272437515487,32.43129979803207],[126.87276229864752,32.43125470584303]]]}"
20220608T020659_20220608T021306_T52SBB_20220618T020659_20220618T021309_T52SCC,,0.0,CAMS,,,,,,,,,,,,,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.009292,6.316096,6.316096,8.21E-4,0.009302,S2B_OPER_MSI_L2A_DS_2BPS_20220618T043051_S20220618T021309_N04.00,GS2B_20220618T020659_027585_N04.00,INS-NOBS,0.0125,PASSED,PASSED,1.655526651E12,PASSED,L2A_T52SCC_A027585_20220618T021309,0.445289,2.90501,3.609458,PASSED,104.591201569073,104.21357687437,104.354556923662,104.525995992941,103.879232037229,104.027056956249,104.162133313393,104.245026744166,104.338283711423,104.419797135562,103.947464640534,104.490648551069,104.63830619191,8.55961691432861,8.42740785611693,8.46639247526688,8.52976936856155,8.3888414280293,8.39921041597976,8.4344769424622,8.45489133226273,8.47913894583952,8.50445743323919,8.38588489110048,8.53208646258557,8.5808121514742,118.38148252045,19.0824547452234,2.706497,52SCC,,,21.995823,0.025912,AUX_ECMWFT,332.059637,04.00,S2B_MSIL2A_20220618T020659_N0400_R103_T52SCC_20220618T043051,,,,0.0,PASSED,0.969374128158491,0.0,,DESCENDING,103.0,PASSED,0.0,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,,,,1.4E-4,0.001344,0.270377,93.37615400000001,0.0,,,928548935,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60, ndvi]",<Element>,"LinearRing(128.0305122929536,33.347734894571886, 128.03051544229484,33.34774972714202, 128.02496090841012,33.842766803932506, 128.01926910441603,34.337735713829304, 128.0192243602162,34.33777688336639, 128.01918381580765,34.33782508143856, 127.23361150457762,34.32901156219385, 127.23357197206631,34.32898173993351, 127.2335207594625,34.328968830532546, 127.23350940610516,34.32894838601857, 127.23289027785685,34.32731313579619, 127.22985688064324,34.316445514571434, 127.10188504945813,33.84357321425502, 126.97519523371548,33.37058336331269, 126.96985873861921,33.350476911498696, 126.96630372797739,33.33688186723626, 126.96635012909194,33.33488812881406, 126.96639480858249,33.33484741216993, 126.96643547099418,33.33479950987858, 128.0304086876213,33.34766643790417, 128.03045786585406,33.34770340297418, 128.0305122929536,33.347734894571886)",COPERNICUS/S2_SR/20220618T020659_20220618T021309_T52SCC,1.655518698095E12,1.655518698095E12,1655585650526695,"{""type"":""Polygon"",""coordinates"":[[[128.0305122929536,33.347734894571886],[128.03051544229484,33.34774972714202],[128.02496090841012,33.842766803932506],[128.01926910441603,34.33773571382931],[128.0192243602162,34.33777688336639],[128.01918381580765,34.33782508143856],[127.23361150457762,34.32901156219385],[127.23357197206631,34.32898173993352],[127.2335207594625,34.328968830532546],[127.23350940610516,34.32894838601857],[127.23289027785685,34.32731313579619],[127.22985688064324,34.316445514571434],[127.10188504945813,33.84357321425502],[126.97519523371548,33.37058336331269],[126.96985873861921,33.35047691149869],[126.96630372797739,33.336881867236265],[126.96635012909194,33.33488812881406],[126.96639480858249,33.33484741216993],[126.96643547099418,33.33479950987857],[128.0304086876213,33.347666437904174],[128.03045786585406,33.34770340297418],[128.0305122929536,33.347734894571886]]]}"
20220608T020659_20220608T021306_T52SBB_20220726T021541_20220726T022743_T51SYT,,0.0,CAMS,,,,,,,,,,,,,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.083418,4.162127,4.162127,0.054257,0.00498,S2A_OPER_MSI_L2A_DS_ATOS_20220726T071804_S20220726T022743_N04.00,GS2A_20220726T021541_037037_N04.00,INS-NOBS,0.0,PASSED,PASSED,1.658819884E12,PASSED,L2A_T51SYT_A037037_20220726T022743,0.389487,2.732984,0.217657,PASSED,110.064619212709,112.021567526496,110.741891598367,109.944591951166,115.54312500518,113.304479357964,111.928087220766,111.383027782134,110.917772285356,110.649619160028,114.28043655504,110.33510244353,109.871547718349,4.23317914532253,3.85850250042437,4.00440793990053,4.16029794769865,3.69976393263795,3.78828197041018,3.88655200122868,3.94855679571996,4.01429559745589,4.08093949699061,3.74261659177612,4.15356603564583,4.30712638345314,125.940313742913,22.0191386616174,0.742523,51SYT,0.0,0.0,1.3E-5,0.42034,AUX_ECMWFT,303.664433,04.00,S2A_MSIL2A_20220726T021541_N0400_R003_T51SYT_20220726T071804,0.0,0.0,0.0,0.0,PASSED,0.968751833272442,0.0,,DESCENDING,3.0,PASSED,0.0,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,,,,3.201947,0.017591,1.2135,94.127208,0.0,,,1398576156,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60, ndvi]",<Element>,"LinearRing(125.17324059106807,34.32239740177172, 125.17323681596056,34.32238267229089, 125.1606335461124,33.82768785535707, 125.14833432852478,33.33295667481296, 125.1483771258601,33.33291448211819, 125.1484132098708,33.332868082489966, 125.14843083228895,33.332865011952066, 126.32653097180233,33.30688576023686, 126.32658190623204,33.30692097401213, 126.32663780176841,33.30695057424217, 126.32664168799502,33.30696524334264, 126.33609397717467,33.55410023567365, 126.34566190246183,33.80121546363153, 126.35534715516809,34.04831829891092, 126.3651511772065,34.29540876220039, 126.36510861555608,34.29545138489239, 126.36507283069375,34.29549808631115, 126.36505506222235,34.295501380516775, 125.17334788794011,34.32246319923689, 125.17329679820358,34.32242752980295, 125.17324059106807,34.32239740177172)",COPERNICUS/S2_SR/20220726T021541_20220726T022743_T51SYT,1.658802506047E12,1.658802506047E12,1658954875709957,"{""type"":""Polygon"",""coordinates"":[[[125.17324059106807,34.32239740177172],[125.17323681596056,34.32238267229089],[125.1606335461124,33.82768785535707],[125.14833432852478,33.33295667481296],[125.1483771258601,33.33291448211819],[125.1484132098708,33.332868082489966],[125.14843083228895,33.33286501195206],[126.32653097180233,33.30688576023686],[126.32658190623204,33.30692097401213],[126.32663780176841,33.306950574242165],[126.32664168799502,33.30696524334263],[126.33609397717467,33.55410023567365],[126.34566190246183,33.80121546363153],[126.35534715516809,34.04831829891092],[126.3651511772065,34.29540876220039],[126.36510861555608,34.29545138489239],[126.36507283069375,34.29549808631115],[126.36505506222235,34.29550138051678],[125.17334788794011,34.3224631992369],[125.17329679820358,34.32242752980295],[125.17324059106807,34.32239740177172]]]}"
20220608T020659_20220608T021306_T52SBB_20220726T021541_20220726T022743_T52SBB,210.000000000002,0.0,CAMS,1558.8540453770233,1325.6302998986503,1293.0209780745527,1557.18841787256,1429.372506768224,1366.9774373705454,1369.021841805103,1363.3676105120555,1364.315563641623,1363.5772152982806,1363.5399069556688,1301.531472802859,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,8.874222,7.689796,7.689796,0.302464,0.0038979999999999996,S2A_OPER_MSI_L2A_DS_ATOS_20220726T071804_S20220726T022743_N04.00,GS2A_20220726T021541_037037_N04.00,INS-NOBS,0.0101,PASSED,PASSED,1.658819884E12,PASSED,L2A_T52SBB_A037037_20220726T022743,0.273697,2.458122,4.676109,PASSED,236.841875875768,238.75871482692,237.194248916855,237.00864049513,242.27594018257,240.070308434983,238.785325167441,238.267047260259,237.810319124467,237.476384708874,241.039116601576,237.112131642077,236.6682660935,4.00757981421047,3.61811736733847,3.76848391813488,3.94936051642306,3.45249723361586,3.54830818028924,3.65508822260405,3.71956618239575,3.78387423272662,3.85619572426493,3.49746054674991,3.92797551420801,4.09122760487102,125.299103260311,21.0344772548467,3.013374,52SBB,0.0,0.0,3.0E-6,1.493714,AUX_ECMWFT,301.250211,04.00,S2A_MSIL2A_20220726T021541_N0400_R003_T52SBB_20220726T071804,0.0,0.0,0.0,0.0,PASSED,0.968751833272442,0.0,5.99999999999997,DESCENDING,3.0,PASSED,0.0,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,55.999999999999936,43.99999999999994,38.423796125067305,3.12E-4,0.058268,6.824821,83.627033,0.0,1816.0000280160043,-0.00569221041912549,1474737946,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60, ndvi]",<Element>,"LinearRing(126.95389832545142,33.42278199001787, 126.95388061459285,33.42278449624186, 125.77446328156155,33.397709765011456, 125.77441506621639,33.39767186870402, 125.77436143806065,33.397639420084325, 125.7743586067595,33.39762454222488, 125.78344423292285,33.150456029382745, 125.79241917441092,32.90328303225088, 125.80128513284485,32.65609812899018, 125.81004330927236,32.40890127281306, 125.81008809031651,32.408860917265635, 125.81012654539376,32.40881615516273, 125.81014410820423,32.408813807973, 126.97653954273422,32.43296238639347, 126.97658790460973,32.43299969900968, 126.9766413485434,32.433031628614266, 126.97664429943428,32.433046493143806, 126.96545145067594,32.927896454094515, 126.95398146803575,33.422696143324295, 126.95393669896364,33.42273688595405, 126.95389832545142,33.42278199001787)",COPERNICUS/S2_SR/20220726T021541_20220726T022743_T52SBB,1.658802518385E12,1.658802518385E12,1658959227064913,"{""type"":""Polygon"",""coordinates"":[[[126.95389832545142,33.42278199001787],[126.95388061459285,33.42278449624186],[125.77446328156155,33.397709765011456],[125.77441506621639,33.39767186870403],[125.77436143806065,33.397639420084325],[125.7743586067595,33.397624542224875],[125.78344423292285,33.150456029382745],[125.79241917441092,32.90328303225088],[125.80128513284485,32.65609812899018],[125.81004330927236,32.408901272813054],[125.81008809031651,32.408860917265635],[125.81012654539376,32.40881615516273],[125.81014410820423,32.408813807973],[126.97653954273422,32.43296238639347],[126.97658790460973,32.43299969900968],[126.9766413485434,32.433031628614266],[126.97664429943428,32.433046493143806],[126.96545145067594,32.927896454094515],[126.95398146803575,33.422696143324295],[126.95393669896364,33.42273688595405],[126.95389832545142,33.42278199001787]]]}"
20220608T020659_20220608T021306_T52SBB_20220726T021541_20220726T022743_T52SBC,,0.0,SEN2COR_DDV,,,,,,,,,,,,,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,10.757881,4.211652,4.211652,0.567387,0.016038,S2A_OPER_MSI_L2A_DS_ATOS_20220726T071804_S20220726T022743_N04.00,GS2A_20220726T021541_037037_N04.00,INS-NOBS,0.0,PASSED,PASSED,1.658819884E12,PASSED,L2A_T52SBC_A037037_20220726T022743,0.101488,2.455157,1.740751,PASSED,194.698195670843,196.35205022579,195.17418045396,194.516411668304,200.009313020105,197.659814525248,196.495699004708,195.766657120631,195.362344114247,195.036961664658,198.68835781581,194.790292028829,194.743245662904,3.1574277077961,2.70913960722807,2.88640008857606,3.08759129483201,2.51037900572199,2.61920653845265,2.74367697267402,2.81874591863578,2.89694117575243,2.97967074047951,2.56129312971109,3.06578291066433,3.25448319491665,127.004022709988,21.6253068216544,2.469949,52SBC,0.0,0.0,1.7E-5,1.729225,AUX_ECMWFT,304.583001,04.00,S2A_MSIL2A_20220726T021541_N0400_R003_T52SBC_20220726T071804,0.0,0.0,0.0,0.0,PASSED,0.968751833272442,0.0,,DESCENDING,3.0,PASSED,0.0,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,,,,9.52E-4,0.11985700000000002,8.960054,84.395784,0.0,,,1437680762,"[B1, B2, B3, B4, B5, B6, B7, B8, B8A, B9, B11, B12, AOT, WVP, SCL, TCI_R, TCI_G, TCI_B, MSK_CLDPRB, MSK_SNWPRB, QA10, QA20, QA60, ndvi]",<Element>,"LinearRing(126.93226287414743,34.324289764774555, 126.93224491199608,34.32429231865856, 125.74040023295208,34.29835559676729, 125.74035149712562,34.29831771497798, 125.74029734617235,34.29828519701612, 125.74029451365995,34.29827031965946, 125.74979302826318,34.051146104577846, 125.75917613773228,33.8040172294095, 125.7684455475421,33.55687613711989, 125.77760254559469,33.30972291375912, 125.77764784455337,33.30968254725956, 125.7776867316903,33.309637805791894, 125.7777044682154,33.30963552354202, 126.95593594749849,33.33462709979777, 126.9559846509805,33.33466453270295, 126.95603868393019,33.33469650265069, 126.95604163565315,33.33471130153004, 126.94433875809551,33.829483159015005, 126.93234694351878,34.32420396213959, 126.93230166909859,34.32424470298009, 126.93226287414743,34.324289764774555)",COPERNICUS/S2_SR/20220726T021541_20220726T022743_T52SBC,1.658802504154E12,1.658802504154E12,1659030690251911,"{""type"":""Polygon"",""coordinates"":[[[126.93226287414743,34.32428976477456],[126.93224491199608,34.32429231865856],[125.74040023295208,34.29835559676729],[125.74035149712562,34.298317714977976],[125.74029734617235,34.29828519701613],[125.74029451365995,34.298270319659466],[125.74979302826318,34.051146104577846],[125.75917613773228,33.8040172294095],[125.7684455475421,33.55687613711989],[125.77760254559469,33.30972291375912],[125.77764784455337,33.30968254725956],[125.7776867316903,33.309637805791894],[125.7777044682154,33.30963552354202],[126.95593594749849,33.33462709979777],[126.9559846509805,33.33466453270295],[126.95603868393019,33.33469650265069],[126.95604163565315,33.33471130153004],[126.94433875809551,33.829483159015],[126.93234694351878,34.32420396213959],[126.93230166909859,34.32424470298009],[126.93226287414743,34.32428976477456]]]}"
