ID,치평동,마륵동,양동,금호동,진월동,방림동,용두동,노대동,이장동,송하동,석정동,신장동,덕흥동,내방동,대의동,도금동,사동,구소동,양촌동,월산동,백운동,구동,서동,오룡동,문흥동,장등동,운정동,태령동,수곡동,지야동,주월동,봉선동,지석동,압촌동,월성동,덕남동,대지동,원산동,화장동,칠석동,행암동,임암동,승촌동,양과동,양림동,덕의동,금곡동,용봉동,충효동,화암동,중흥동,망월동,청풍동,신용동,우산동,두암동,안청동,진곡동,복룡동,송대동,생용동,대촌동,효령동,용강동,본촌동,유동,임동,풍향동,신안동,오치동,누문동,북동,월출동,각화동,용전동,동산동,도덕동,용곡동,지정동,도호동,신촌동,송정동,도산동,소촌동,명화동,월계동,황룡동,박호동,고룡동,신룡동,장덕동,산막동,광산동,장수동,두정동,임곡동,등임동,옥동,산정동,월곡동,지죽동,용동,장록동,송촌동,신동,삼도동,대산동,송학동,유계동,남산동,송치동,북산동,명도동,지산동,왕동,양산동,동림동,동호동,신창동,신가동,쌍암동,산월동,선동,오산동,운남동,산수동,송산동,사호동,본덕동,내산동,오운동,지평동,소태동,용연동,내남동,월남동,금남로5가,대인동,선교동,장동,금동,수기동,궁동,황금동,학동,호남동,불로동,서봉동,선암동,오선동,운수동,하산동,흑석동,하남동,월전동,도천동,수완동,비아동,금남로4가,충장로5가,요기동,연산동,벽진동,서창동,동천동,유촌동,남동,매곡동,삼거동,서석동,일곡동,연제동,덕림동,운암동,충장로1가,충장로2가,운림동,용산동,금남로1가,금남로2가,충장로3가,충장로4가,동명동,금남로3가,계림동,세하동,매월동,삼각동,풍암동,농성동,화정동,쌍촌동,광천동
연제동,5536.81096588632,6700.34274216126,5981.64186478993,7498.95620727821,9861.06347883533,9198.65793417688,11962.9754283722,11763.8763357397,12353.0720978306,10002.2842257736,13441.240766669,16097.9163051727,4488.93400330639,4450.33711336672,7625.16851992207,13802.4775259948,7652.34418320542,16725.8965594138,16422.8281560011,6751.24906797732,7790.11198168681,7207.65011511295,7292.60078390867,3298.3100698975,5885.49887085665,5998.49061752896,7563.31761383822,7844.52821574569,7179.48346219028,2664.90321182968,4120.01561937413,8119.04895949211,9427.74305387136,13312.8060984552,12376.4457619541,15766.9554610763,12566.9908093711,14689.0280124613,11701.9996602176,14509.9292435542,14671.4992953145,11331.1861447551,10733.2774356245,17143.2584253054,17514.6684909437,12740.7472319261,8213.35868990257,11094.5860399056,13151.5914155261,4034.94820453385,13290.6260377091,10986.7074065587,5108.49683956021,7976.33347600792,9350.65255617797,1441.2577047189,5932.16167543658,5666.01300907271,7419.48778845276,5694.37201106885,6995.35430024353,12332.4797115286,12104.3412234503,4522.15721181508,3344.66467770141,6240.50903618259,7009.9482244378,2917.96776026531,5884.64550109335,4825.37874456232,6842.80881068794,4802.58075000016,4956.92841324861,6374.04312431234,6380.79616147723,4518.50706557289,7351.6936914924,4383.76118661676,5305.40586985817,16201.9570632935,15385.6542292198,13747.8747448361,15083.9616703772,10181.9997766867,7339.73198353993,9214.72489517069,10444.6740500233,7384.35149331246,6633.45734376304,8396.73471156438,8147.80120166402,15532.3915596369,2903.35756625527,11457.1463627192,10850.3451013675,7954.5919323077,8536.37911010647,4936.17393611777,9256.15155416541,11585.4486892852,7706.91777925704,9727.36737936456,10890.4752030378,9289.00914914069,12215.3224714454,7068.80142536504,5822.79650839317,11650.5639891172,12672.0234586006,10885.078375503,10320.2641996211,18174.5082164156,17581.7000346842,18604.1343349368,19477.8078575987,13155.0075714592,13533.8397550714,12787.4383666917,11909.1256290555,14046.7019425265,15067.2404984246,11918.8533186792,13624.6102175981,15952.3173083209,15746.2921357526,16195.0135909809,17142.3437382881,1885.93203631654,3764.89980878779,2565.64189733729,1502.78928638486,10760.8191961587,12817.3533454156,4892.93938352739,10826.7032689608,15872.4044130492,13530.7430048264,12437.5017689282,14789.4192175306,19323.4352982714,20101.278688416,16714.6961632752,13454.5285158856,11780.253698362,14781.2027711377,13983.3278125539,12866.0751252315,9116.52397684075,6835.19394633782,6899.43940768702,15011.577837244,7627.80016160271,7949.78507355118,6875.41132126118,7372.9779513631,7483.07853435571,9321.3299195836,7283.43370552825,7600.78207823521,11100.5506747067,9784.17782204747,5844.13012922026,8983.35129709403,14451.9427141096,5400.45117869211,6338.73583042801,12094.924160917,4275.58078352563,3214.98333311034,5556.81558726674,4431.10732816413,7150.33685021862,6886.21624465684,14020.0359792265,14111.0131102133,8029.12429919665,10704.8612972264,3232.66091805098,3981.95110993264,1366.20932230697,8029.1999618631,7818.72134604301,2491.80617446546,2108.31668893803,17828.3791954764,8772.65157200832,3146.74269267893,0,17758.2232684523,2667.89854321303,7628.92359404367,7475.59234372614,12237.8063799591
운암동,4354.27624496089,5269.12056939389,3323.83615741202,5530.96580775685,7247.25049646018,6543.84560303914,10481.1914858545,9136.34957917833,10173.5687255717,7544.8621066978,11836.4817620152,14312.6518698089,4042.53017351716,2120.30895881452,5066.65420570413,11759.4835141884,5008.17364285828,15044.6303625652,15028.8627981557,4092.44417143372,5123.23162693914,4564.98593879602,4632.66093238276,5962.72926666454,4610.96822497739,5862.20880490463,7743.73772010559,8871.82327771032,8100.55499645156,4902.4947708277,6117.2325761856,5506.36040877844,6760.930946174,11439.9490129367,10561.7275581261,14156.3160522059,10004.6130587646,12930.7663677727,9659.76735055723,13055.1132285016,12736.1871934887,8837.84130001316,8425.91426339062,15677.5745044326,16261.8393727375,10351.6815425273,5559.33854471217,9574.60503003519,11113.2183003375,2026.62293175888,11748.6491409643,8794.74026382672,2911.90627718054,7078.56745094029,7536.45266447552,4015.83447482864,3954.70964599348,3326.86013372119,5428.27203888232,7832.90694878796,8973.96895614577,11544.2143545737,11024.2624848805,5733.44286165765,5925.77541412381,7283.49367607775,8567.39310798189,4715.74617604222,3289.24438549428,2178.99330732499,4619.00138703691,2307.36820713516,3340.95300661508,3751.91650336812,3803.87389634764,6881.45779922517,5830.63512086774,3280.42485989009,7060.57842006474,16189.85108237,16110.1587143198,13764.9882508516,15384.9094116831,9169.83900490931,6761.32712695631,8633.0081372337,9735.01944879437,7074.1633178269,6279.45258138643,7526.87637959452,8138.10898730952,15628.3900218573,5417.95369107352,10654.2415884845,11693.7978899993,9569.40552104771,10594.1799374146,6417.13066451177,10807.9663187607,13792.8080427226,8770.06115474435,11758.4511118556,12753.2935009236,10457.6980101347,12021.3405487097,7696.10993900004,6208.9495551911,11799.2455445708,12676.6533281425,10639.9855644326,10186.9276959324,18268.4097836374,17896.4484915236,19135.2575926724,19684.2269211897,12206.9883566298,12437.7015381224,13845.7387658548,13018.6500138346,15165.3789736884,16226.2171189069,13311.9341750697,15115.5711165711,17378.8683238674,17308.5821804717,17392.7377657169,18277.2462731953,3155.10572913313,4441.23330989555,5229.02705162274,3994.71291507959,12315.0994079881,14877.5841368878,5184.24663129739,12056.6529673445,14713.6492648182,14343.2387445611,14200.2207225321,13674.3867341496,20145.9575218584,20568.6070452733,17378.0783338805,13960.0289467994,9164.0424603679,12230.435016761,11316.8813765271,10205.5806393819,6724.61667681222,4246.5508234143,4348.76809704833,12348.3703356289,5089.09797879932,5329.08188413076,4251.12738755337,4812.40193259736,4874.53587905689,6736.07247682438,4658.40242188548,4976.70690798606,11565.9343320002,9896.9699271276,7614.97220244157,9495.16877678296,13655.3952494387,6397.09448996923,7497.55650425528,11613.5069644169,6538.70691182772,5048.65010612154,6388.28389632168,6968.90150266323,4567.52474500524,4278.01325233221,13384.3872400188,13721.589290393,6675.43878394074,9166.40577484695,1908.43232947257,2821.88368949773,2665.91650527577,5426.96669472386,5230.27855729665,1653.43287464674,1753.93818645408,18697.3973809785,6217.19792046397,3862.5741868791,2667.89854321331,18973.2077799673,0,5033.70352486062,4878.47721835343,9775.87724663666
덕림동,16011.1598765724,16234.5697096667,21158.7555883074,17818.1740179502,22225.5255177207,23534.6522562818,16206.5078484942,23635.0801688772,20142.1787424317,20920.6574942489,17152.2005261472,19214.7201995637,15297.367655989,18616.163475542,23133.6178844384,19889.8585135135,22533.0210897106,18808.4968664365,16840.4924410338,21012.3866043321,21905.4608095264,22219.2584898359,22034.1845593272,16951.470483146,23440.0698796713,23718.4816817194,25085.3057130076,24469.4372510066,24058.9915669397,18960.0168556802,20101.4743174444,21206.9200741776,23006.9765109977,18646.5765962462,18017.6510189852,17950.9772612905,23295.0957011961,18457.2395044514,19068.3928266505,16591.6838818467,19568.9996095712,21886.7161783919,20260.3149864593,17578.8906585218,16358.3487741835,21801.8075215254,22810.7990435851,28542.5107413482,29852.1296216959,20997.5435030694,30721.4813324757,27409.5465328995,21831.9211974019,25707.5224485348,26488.6846428956,17875.0859507915,22913.5967777251,22113.1626204404,24350.9839015807,12688.8681027275,11293.8563928463,12889.4494410651,14278.3997528783,21580.2631249559,17857.034062475,23127.6423892834,22858.7616038608,19815.1572177826,21555.0435975574,20484.6905351187,23420.5522571542,21022.8374362559,22270.3297351603,21773.4343694492,22033.6440783528,19169.1821057089,24777.9529404325,21961.0325686175,21292.2773867201,8439.03913541597,4261.51044721154,8679.33658085167,6757.99442372228,14149.0824867037,13749.3162073403,12865.4985926361,12903.3274448875,13049.68470017,13636.196222407,14110.2535683399,11786.411815609,7843.60294022772,15635.1638464679,13069.1895452273,7443.37963342521,9899.08217599979,10326.3495303954,12825.128131798,8599.72590113464,9464.0851703361,10205.7613265247,9397.57891835891,7899.36894683195,8529.99901442349,10193.8563485982,11379.6251081341,12902.0779428922,9017.98614320711,9127.09173583994,10938.7288936433,10800.8451020605,7941.95080688761,6396.01298776325,5079.3306395978,7546.71041274208,13640.6085259879,14429.1320768678,5164.87284328629,5957.63722904647,3826.64154873587,2754.54930531564,5883.47477065085,4454.77016034068,2334.71404644077,3233.1309001368,1580.5993876508,891.823552545479,16107.6267003837,14534.164208107,16704.6231706857,16500.6970377861,7182.88634005291,7901.69261259435,13884.9907955089,6947.96942285556,15227.1349843465,5151.65897460304,6375.0504976795,14718.5047242322,3326.77418552735,6043.71165412263,4128.09306628926,6460.42234774292,26146.3061841018,29370.1118460103,26341.4235332041,26252.8317063732,25096.8704405098,22335.0523334273,22573.2950482699,27888.6875517131,23231.3868762162,22994.1542335996,22136.9107567854,22915.6672105768,22722.7239118328,24375.2729510885,22442.1610294033,22694.2515138307,8252.26260256118,10309.5629198712,12023.1358435769,9861.37962034334,12902.8876404257,12587.9042470393,11515.8630165643,11515.5974659942,14049.8885365499,14555.9335408598,12585.6992801778,14891.5026618589,22618.645896589,22258.612506479,12025.2232598437,10716.3131246185,15742.3970519817,16337.3924134056,17328.7124019427,16698.8016393748,19110.822559239,23200.666586923,23123.6166823558,19964.7752997187,17234.3390963641,2582.01598088734,24106.1060107982,20799.409150281,17758.2232684523,0,18973.2077799673,22928.1183057465,22793.6382075757,27640.0940678279
삼거동,15297.8776301665,15333.4177103275,20544.2209368301,16806.6459490138,21129.4721001464,22660.5692979197,14549.0106279051,22398.1426009954,18588.5558087301,19711.0634728378,15335.944710027,17191.661742966,14809.4156032051,18057.8137083635,22472.9551526208,18150.8578158675,21794.261204959,16703.6049618983,14682.111353722,20265.2999596385,21080.9982497435,21517.9534276015,21299.3653937116,17497.3277319313,23270.6804485024,23826.3941850655,25329.0316691709,24985.2140254008,24505.6000101499,19349.0538684842,20606.2086551368,20275.3839858366,22042.6088331226,16904.9312045037,16363.2316316993,15904.8064694281,21923.9148360292,16549.2935009253,17541.6643898939,14629.8369421472,17715.3988241316,20568.4848414628,18916.0476214437,15380.5444495564,14078.112038143,20300.4013163323,22012.5715252103,28243.0823760102,29268.3974346364,20717.1952490372,30388.5824692072,26800.9136671761,21462.9505859293,25640.5390931119,26098.576601315,18150.2159457747,22565.9978731684,21674.2811485009,23947.9412254532,13266.7646923281,11939.941086131,11155.7923745026,12574.8593222029,21933.1778196871,18402.1494157969,23555.3538035601,23492.941826184,20148.0376337166,20999.4126687362,19991.1364775193,22959.2223263355,20593.2844748477,22036.1507140873,21159.9949922699,21449.9556730456,19814.0198732948,24526.2101589031,21832.5349388986,21848.7371564333,6118.36149707757,2699.44853415185,6841.26553785337,4741.54647756438,12740.5929742128,12859.5912252669,11681.0547999175,11488.0808741252,12222.8480917553,12900.5684071502,13002.3191322659,10961.6445247883,5652.28167351233,16032.7418653584,11474.7211664632,7019.61475780153,10347.5076999968,11283.2950353718,12937.3487437106,9133.53397649195,11108.0204725233,10121.7187982378,10547.4138969165,9108.5193176604,8581.51464101608,8588.96654747391,11001.9674467738,12494.8403045501,7699.99299126062,7512.78884346468,9566.05409436963,9575.50176170883,5390.14573884191,3871.36630134562,2511.25736486183,4974.82462011308,11782.3456483523,12528.854958712,5101.88509139191,5999.96054951063,4020.0152999003,3290.1189500925,6553.27176289572,5746.00299012094,4348.22449597262,5372.5224798091,2765.10467191735,2011.49775727551,16058.170116267,14334.0066503016,17131.900955564,16708.0745783786,7943.64382709176,9702.92921151861,13515.9918423895,7168.50626487495,13067.9184562281,4354.17102733287,7812.24926240521,12666.695244864,1515.75939644158,3646.35215405472,1871.57541758623,5086.14899036727,25175.3077009666,28345.6977754697,25061.8491185795,25124.8206164293,24452.4513779049,21709.8080723091,21967.2623694713,26633.5319663904,22583.5360463466,22259.9740208015,21481.1563045712,22270.7145234284,22034.20045613,23583.8802134681,21753.7217875808,21982.5268778797,7311.69559921531,9303.64078758931,12376.334918632,9245.15474551428,10857.3685823317,12466.6434169238,11489.7633685756,9857.42414629019,14509.9805196618,14712.4876727162,12383.0616811079,15520.2269609515,21974.2975862453,21615.3238010821,10034.8919384921,8720.69835829388,14645.0369893877,14852.5113316107,16931.9371011283,16205.2723004271,19194.5872745841,22478.4764309851,22427.7617972909,19855.7358580256,17009.0818622053,0,23374.1526948908,20950.2580548081,17828.3791954764,2582.01598088761,18697.3973809785,22240.1447340089,22115.1340363358,26807.7580754495
동림동,3474.05184704706,4610.35361128573,4723.34814658551,5406.62227893735,8130.09276933736,7875.67220663422,9891.44000497158,10043.9299727759,10279.9461006253,8074.44752116815,11353.177366349,13993.7046929192,2650.42262574897,2613.92285936797,6622.21082346449,11702.5649620002,6409.56804084426,14631.9692893958,14380.3230226734,5233.87779602328,6314.60574554379,5981.86298188685,5976.23027914619,5139.78779750895,6261.67481454328,7154.97306483475,8936.7093038629,9646.42648653873,8926.32434866645,4768.14649834468,6199.53825835622,6415.28770089006,7919.37878223194,11204.4964318303,10268.8870293305,13681.5010670152,10724.4527612461,12585.8476475545,9605.03805873284,12450.0858786723,12563.7658204625,9422.02854235653,8710.30015053905,15085.9590153638,15511.1608900543,10747.543187397,6911.94670453601,11308.1935393151,12853.6083077819,3766.17729761342,13488.6608884061,10513.0557397257,4662.29547702818,8664.66830089073,9289.42815752257,3518.81483726023,5708.04816411844,5047.86407488598,7181.6227955431,6236.97161724531,7304.52531956016,10473.7560930584,10136.6052511358,6345.73388664192,5363.00250401737,8027.6775833193,9002.75785035718,4920.5229014372,4842.44769084169,3683.98017344671,6352.44967180773,3989.81666809379,5042.98663324747,5243.57366515623,5365.86642413779,6618.07772199951,7548.12517551647,4840.62043666451,7339.87818065135,14757.8546497938,14447.2329050576,12312.1583828534,13836.7467565013,8225.22005737642,5523.01990937913,7422.10535261754,8606.38134956976,5702.92521185775,4914.09190594342,6473.80980303079,6652.77871150162,14152.7474900039,4178.63136615719,9587.1978600171,9993.74451239885,7827.28284765842,8936.09425677852,4678.39715181997,9058.2818853451,12173.8430441725,7028.66908389159,10085.0150923869,11035.6428628205,8712.22931312704,10647.1551047157,6013.04563613059,4561.82156840295,10287.005052468,11223.3918297167,9279.32690332657,8773.49376465459,16801.3230440098,16350.97932071,17527.3374677828,18179.4959353877,11238.08468117,11567.1180596448,12118.4810191792,11283.7373560774,13432.9101627525,14490.5888959126,11558.585822311,13361.6769857409,15625.8690855561,15555.4148762758,15654.2807699679,16546.5318408489,1538.12169613524,2701.02838794849,4309.42339106313,2872.44865771543,10563.8780069397,13200.8401792388,3538.92914466189,10309.5005416694,13893.2448661679,12657.3276699052,12463.9942552295,12820.9848454385,18469.0297778026,18981.4807197799,15732.2498135146,12345.4541506557,10580.2807380468,13729.9964547108,12424.550684968,11467.6172404459,8384.31629350749,5781.13993749411,5927.39241210185,13577.3578636058,6665.51361720144,6784.26595857181,5723.47801584505,6370.41093922228,6362.71938413803,8231.25347698827,6118.71000351119,6431.86302006501,9951.78599510784,8384.05316695447,5908.33962622151,7855.2183222299,12599.8029991711,4650.04272584037,5745.8691389591,10373.8205951485,5039.03595299723,3421.80551412785,4657.16801812986,5687.86713914162,6102.70606507164,5780.90909249094,12235.9436877085,12447.0490444876,5962.92564835535,8620.08679247545,1145.98397845133,1884.63304991487,2974.32685012554,6915.2006020359,6743.93300135716,2916.76898886125,0,17009.0818622053,7758.19284590468,4662.26133343907,2108.31668893821,17234.3390963641,1753.93818645412,6540.86915060392,6385.84112198848,11371.3979137553
일곡동,8027.30679415874,9053.30836044403,6210.02771913455,9390.80620405904,10491.1692699621,9083.47955300189,14314.836504839,12261.9250389571,13945.6793109835,11118.237298937,15691.6202808668,18173.2292785793,7306.40245011486,5960.68949947712,7157.19799078457,15578.8096885559,7571.62525196761,18906.8653582921,18855.0982786443,7272.18351208809,8096.0870211479,7162.41341947902,7386.01940875862,4685.89250237255,3697.80866579032,2926.07254055472,4417.37777456823,5037.32582092716,4288.29225076883,2532.15616123865,2895.63027703382,8829.57798117323,9632.62196816001,15295.7212680841,14423.0759747125,18014.3693711266,13331.6735421509,16793.0154134876,13488.1361638971,16890.018062523,16580.0318059486,12330.20623899,12135.4258768624,19518.7614590259,20054.4914241581,13961.1311515669,8162.17845934796,8643.937742484,11222.3046947553,3485.78003327917,10787.2963928353,9395.67605929173,4352.86067851582,5188.40447373894,7320.94410048085,3017.51345020176,4605.01327509766,4995.82837462882,5832.04256872652,8384.51208421567,9768.43787259594,15130.5949346608,14739.9768681975,1894.39910535437,4068.96989539371,3431.9671780339,4761.09916371821,1700.72744666968,5798.56051497923,5180.62657602263,5717.46009169035,4692.2342209081,3453.4059332886,6319.67083274555,6144.03511020626,4144.66545840815,5179.70046632992,2529.5253550265,3436.64159984993,19289.4009066232,18526.5291428727,16834.9286999757,18217.7146965585,12845.2963861181,10184.3451212072,12083.0776349845,13267.5965668725,10333.5753657115,9553.85297657993,11119.6445556803,11197.0152590883,18639.0259576295,5346.95789563151,14242.5410277894,13988.9769465481,10924.5157402603,11187.9744105889,8022.18956381797,12232.0587257192,13985.4477081461,10834.7141113332,12372.1102701229,13654.9556134963,12387.6602514514,15244.0496288659,10210.4325802804,8926.6433620507,14755.4908610164,15752.7469122409,13891.0115385031,13355.03443674,21285.4354269749,20719.4205292841,21750.8409358213,22606.3007320859,15873.2939922763,16166.3107927027,15889.3878807821,15004.2971627989,17129.8888668387,18135.6784653972,14929.8220412956,16579.8286153434,18920.7928612347,18649.3141592265,19247.5990926931,20209.7716631699,5009.81594061512,6876.17310878959,4452.7180167983,4300.15657693231,13714.9861764457,15369.888724105,7961.35126062228,13899.1673213102,18472.7311913796,16666.8292877381,15250.6613370278,17414.7139118069,22449.7353893943,23247.7415929445,19858.2267555054,16600.0153542969,11262.2230294795,13877.250335599,14036.5131348495,12649.3159696864,8048.56520117319,6573.84382770862,6497.67523410921,14778.7077986324,7094.95846471858,7701.41363653611,6763.30631626375,6941.67807871827,7224.29929239696,8798.0570250617,7126.51032994212,7404.58245388477,14241.7166844299,12873.7353707491,8793.57189493863,12123.2628415445,17256.2671000859,8545.8821647386,9464.48071534228,15026.5143662562,6933.21527013141,6257.7791639242,8702.63291900447,6590.05880831361,6825.63839274318,6697.48484755121,16897.9922752308,17086.2868481113,10453.9467597752,13006.2165355069,5496.22002420295,6414.04682785824,1802.37423462548,7685.99049778081,7439.16079177592,2268.28596885858,4662.26133343898,20950.258054808,8181.14504316257,0,3146.74269267896,20799.4091502811,3862.57418687926,7296.92711873292,7168.36382996242,11150.5840401037
서석동,8103.68291589561,8083.41628329308,3077.12169114508,6848.52544834306,3996.31547910292,1501.00035518507,11423.7056164083,5001.68201499952,8804.19323410952,5568.13189533091,12166.366795703,13705.7261532715,8897.86956241342,5603.35854560527,1151.15282453898,10618.6856340917,1580.04755796107,14684.6904295637,15513.5452529367,3109.0901445987,2404.96171597566,1895.32154837765,2076.6161696546,11954.2242441794,5225.32840262536,7785.84545724236,9402.30615306867,11760.7171064163,10990.2626667939,10354.2077869655,11071.5944810747,3507.60533207483,2517.44333745819,10985.6278353318,10487.1286363279,14120.7497607992,6391.24043522308,12603.9861851574,8992.91709662346,13621.573732869,11833.2651273716,6103.0610073246,6969.13817218994,15891.8273919102,16998.9962807763,7884.44789570942,1467.64902301612,6434.49818523658,6035.07668641973,4908.45062745331,8040.13608149763,3595.14126989978,3877.36884313801,6721.75656166499,4245.19193531663,9925.31039900183,3676.16528218419,3237.10435845197,3153.41926910314,13992.1357101196,15045.993205279,13939.361090537,12866.9462353701,9779.75739022048,11705.8810415273,10599.3615237802,12425.8386292628,9765.09570092073,2931.90828275466,4079.91237011875,2586.99048588572,3970.08093378118,4773.4754347015,2517.11132542553,2413.54024868916,12235.9249983282,4673.79463018564,5711.65524770445,11505.8860247488,19593.1538773862,20682.5451651186,17400.2121844199,19363.0061888904,11532.211851712,10522.900245458,11938.0887555616,12589.4524038033,11152.0151776758,10497.3629461823,10582.8382531843,12416.4362023672,19255.6670675168,11620.020474167,13161.0103798115,16662.7265343611,15395.7128157122,16681.6179819175,12317.1115618586,16539.2089919011,19931.1655844372,14182.2018230451,17815.8631477538,18682.0866901142,15856.7115677362,15471.2919576822,12793.5085834666,11294.7844955657,15823.7275354297,16389.2662005873,14175.9975643172,13966.1819279384,21735.5327126004,21758.3046617282,23291.1863125368,23279.9379321432,14160.7888193936,14016.8608178557,18953.630337122,18223.0995830416,20292.4417961748,21365.7840684914,18809.4299601814,20661.1859012046,22801.9368890125,22881.37890242,22544.9935105298,23325.8200807531,9283.87011500803,10101.2849969479,11312.6460799428,10191.0010596328,17998.8316146911,20921.3647346921,10393.2840077363,17435.6623678278,15850.4361941348,19120.2827666322,20022.8937094946,15041.4408569444,24710.2939535866,24568.3671754292,21806.9272210509,18337.1133908868,3091.36967547261,6015.73028106953,6022.99619208526,4506.1408713375,1341.86880023899,1979.47101222666,1874.70552359515,6608.3541733271,1147.40031718184,1114.85151234462,2055.77518438958,1405.24300415666,1422.00584212978,622.775266432481,1692.89062242426,1416.29339866607,16065.0552635357,14083.1869333626,13614.6008817037,14252.9191560132,15755.691718918,11979.7833116401,13095.7231510249,14601.568384901,12742.8462535117,11179.0185251224,11843.0121950528,13169.7051019149,1657.12329535293,1980.38671737708,15853.8497344246,16638.7992491762,9033.17463186025,10265.2870838278,7145.41240640391,7540.5083356027,8200.15682551309,906.490315371652,1023.33127242826,6556.41302128808,7758.19284590459,23374.1526948907,0,8181.14504316281,8772.65157200814,24106.1060107983,6217.19792046396,1228.17645923061,1380.11543443791,3638.77281206557
남동,7200.88384877422,7204.88651826897,2202.86135120028,6021.59090077538,3634.36556150071,1443.90272772029,10724.9989823699,4947.12377776126,8333.12940950817,5063.20532254332,11541.4180538903,13213.1643079923,7993.53712214769,4705.91893172075,565.536531589559,10154.5092544495,693.48748137696,14170.5023790373,14906.3506351321,2215.10069615316,1632.20670365284,990.478484933601,1180.08008661111,11254.1302087692,5047.34890785417,7603.69500114299,9322.65777034193,11559.4067771218,10773.5859118719,9747.44598136553,10552.8768514211,2808.32629269766,2272.73298997659,10435.740658344,9882.08588006863,13560.9013481604,6262.59736811043,12062.2241832494,8428.84100136925,12987.914318187,11356.0945575312,5770.27146865595,6450.54075951285,15318.5180481746,16375.1037118533,7568.57084365087,818.2613660356,7000.73304879406,6880.84675874456,4294.26008263927,8730.47845058294,4418.60948067951,3333.3981680012,6835.99423033246,4730.73464377097,9232.97436488336,3381.22076008736,2690.38204847374,3250.84699273622,13152.1503704251,14185.023005383,13143.2702711773,12104.7514312293,9369.60418283217,11051.8780140254,10312.5904833613,12092.5072024866,9211.4505376287,2145.36112328489,3260.11797122031,2414.28635438674,3250.382642036,4380.98187107886,1680.07839155111,1653.8052594541,11664.7126914848,4762.30179147802,5298.85112257235,11070.9556296093,18753.2416430765,19788.3045853721,16541.332891948,18491.0704773433,10718.5488640269,9632.62323999002,11073.663141342,11753.4684310987,10255.6530277027,9595.98937454964,9720.54759055803,11518.7583232398,18401.7733365568,10844.0200493499,12351.4588395851,15757.3092228593,14507.9363071813,15821.5146550902,11440.2547715431,15644.6243372995,19079.8214064362,13278.938960274,16949.555489244,17799.4255797918,14952.1772204726,14616.2691441038,11887.2762903581,10389.3083565891,14942.5710971395,15523.6349891003,13311.5752366848,13089.8762956117,20896.3838156551,20896.2104190479,22416.1870669794,22435.5763458141,13400.4343842595,13287.3424547232,18047.5831087376,17316.6119872799,19386.4682653828,20459.8709427456,17905.4840922717,19757.6824038038,21896.0372973375,21977.925946382,21639.1366995798,22421.3493405737,8447.7887847358,9215.11763135532,10585.3127591268,9418.24035261718,17100.9629124322,20050.7490092598,9490.86407597342,16530.255990232,15177.0310753387,18219.2997316458,19131.0756738998,14339.634828323,23819.2360446045,23702.6361569212,20918.7077119716,17447.0041874093,3751.9682250377,6819.08416894739,6361.50968376112,4977.74539885327,2075.27344966335,1196.04147789775,1194.66600816946,7122.8881183566,686.335522821502,239.578091083298,1191.75789943062,746.545402434151,554.208224784451,1316.63382395395,803.037435457444,510.90443565557,15168.1695974404,13192.0577743342,12745.4331571943,13348.7271798825,14994.1262928255,11084.5703385943,12199.1643887622,13769.5044609939,11924.3374275944,10336.6838512279,10943.6404173888,12395.0311466095,890.755043874299,1148.97502640685,15063.9073910741,15820.7115186467,8189.71234271391,9534.35911911693,6264.86558120146,6640.13510470315,7545.82888735324,0,250.214121191254,5911.40160685911,6915.2006020358,22478.4764309851,906.490315371741,7685.99049778082,8029.19996186299,23200.666586923,5426.96669472384,404.108566580379,554.298699603901,4529.18692211494
